"Data" "POSTO" "LAT" "LONG" "Umidmin" "Chuva" "FONTE" "Longitude" "Latitude" "optional"
"105" 2019-07-13 "Cassilândia" -19.12247 -51.72073 22 0 "Inmet" -51.72073 -19.12247 TRUE
"106" 2019-07-14 "Cassilândia" -19.12247 -51.72073 20 0 "Inmet" -51.72073 -19.12247 TRUE
"107" 2019-07-15 "Cassilândia" -19.12247 -51.72073 22 0 "Inmet" -51.72073 -19.12247 TRUE
"108" 2019-07-16 "Cassilândia" -19.12247 -51.72073 32 0 "Inmet" -51.72073 -19.12247 TRUE
"109" 2019-07-17 "Cassilândia" -19.12247 -51.72073 38 0 "Inmet" -51.72073 -19.12247 TRUE
"110" 2019-07-18 "Cassilândia" -19.12247 -51.72073 25 0 "Inmet" -51.72073 -19.12247 TRUE
"111" 2019-07-19 "Cassilândia" -19.12247 -51.72073 30 0 "Inmet" -51.72073 -19.12247 TRUE
"112" 2019-07-20 "Cassilândia" -19.12247 -51.72073 27 0 "Inmet" -51.72073 -19.12247 TRUE
"113" 2019-07-21 "Cassilândia" -19.12247 -51.72073 24 0 "Inmet" -51.72073 -19.12247 TRUE
"114" 2019-07-22 "Cassilândia" -19.12247 -51.72073 29 0 "Inmet" -51.72073 -19.12247 TRUE
"115" 2019-07-23 "Cassilândia" -19.12247 -51.72073 26 0 "Inmet" -51.72073 -19.12247 TRUE
"116" 2019-07-24 "Cassilândia" -19.12247 -51.72073 24 0 "Inmet" -51.72073 -19.12247 TRUE
"117" 2019-07-25 "Cassilândia" -19.12247 -51.72073 27 0 "Inmet" -51.72073 -19.12247 TRUE
"118" 2019-07-26 "Cassilândia" -19.12247 -51.72073 24 0 "Inmet" -51.72073 -19.12247 TRUE
"119" 2019-07-27 "Cassilândia" -19.12247 -51.72073 23 0 "Inmet" -51.72073 -19.12247 TRUE
"120" 2019-07-28 "Cassilândia" -19.12247 -51.72073 21 0 "Inmet" -51.72073 -19.12247 TRUE
"121" 2019-07-29 "Cassilândia" -19.12247 -51.72073 22 0 "Inmet" -51.72073 -19.12247 TRUE
"122" 2019-07-30 "Cassilândia" -19.12247 -51.72073 18 0 "Inmet" -51.72073 -19.12247 TRUE
"123" 2019-07-31 "Cassilândia" -19.12247 -51.72073 21 0 "Inmet" -51.72073 -19.12247 TRUE
"124" 2019-08-01 "Cassilândia" -19.12247 -51.72073 17 0 "Inmet" -51.72073 -19.12247 TRUE
"125" 2019-08-02 "Cassilândia" -19.12247 -51.72073 18 0 "Inmet" -51.72073 -19.12247 TRUE
"126" 2019-08-03 "Cassilândia" -19.12247 -51.72073 34 0 "Inmet" -51.72073 -19.12247 TRUE
"127" 2019-08-04 "Cassilândia" -19.12247 -51.72073 47 2.2 "Inmet" -51.72073 -19.12247 TRUE
"128" 2019-08-05 "Cassilândia" -19.12247 -51.72073 46 5 "Inmet" -51.72073 -19.12247 TRUE
"129" 2019-08-06 "Cassilândia" -19.12247 -51.72073 65 32.8 "Inmet" -51.72073 -19.12247 TRUE
"130" 2019-08-07 "Cassilândia" -19.12247 -51.72073 31 0 "Inmet" -51.72073 -19.12247 TRUE
"131" 2019-08-08 "Cassilândia" -19.12247 -51.72073 24 0 "Inmet" -51.72073 -19.12247 TRUE
"132" 2019-08-09 "Cassilândia" -19.12247 -51.72073 18 0 "Inmet" -51.72073 -19.12247 TRUE
"133" 2019-08-10 "Cassilândia" -19.12247 -51.72073 19 0 "Inmet" -51.72073 -19.12247 TRUE
"134" 2019-08-11 "Cassilândia" -19.12247 -51.72073 19 0 "Inmet" -51.72073 -19.12247 TRUE
"135" 2019-08-12 "Cassilândia" -19.12247 -51.72073 21 0 "Inmet" -51.72073 -19.12247 TRUE
